Sample,AgeID,ObjID,ID,Morphotype_Name,A,B,C,D1,D2,E1,E2,F,G,H1,H2,H3,H4,H5,K1,K2,K3,L,M,N1,N2,O,P,Q,R1,R2,R3,R4,WID,AR
P031.M20.1.,28.49,obj00006,P031.M20.1.obj00006,Cloudy Long Cone,1,2,1,4,3,1,0,1,1,1,0,0,0,0,1,0,0,2,1,1,1,1,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00007,P031.M20.1.obj00007,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P031.M20.1.,28.49,obj00009,P031.M20.1.obj00009,Acrodin Tip Round Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P031.M20.1.,28.49,obj00010,P031.M20.1.obj00010,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,2,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P031.M20.1.,28.49,obj00011,P031.M20.1.obj00011,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P031.M20.1.,28.49,obj00012,P031.M20.1.obj00012,Acrodin Tip Flared Blades Concave 3/4 Root Helm Base,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,4,2,3,3,2,2,2,5,200,99
P031.M20.1.,28.49,obj00013,P031.M20.1.obj00013,Acrodin Tip Taper Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,4,200,99
P031.M20.1.,28.49,obj00014,P031.M20.1.obj00014,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P031.M20.1.,28.49,obj00015,P031.M20.1.obj00015,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P031.M20.1.,28.49,obj00016,P031.M20.1.obj00016,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P031.M20.1.,28.49,obj00017,P031.M20.1.obj00017,Clear Medium Tooth Convex 3/4 Root Helm Base,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,4,2,4,3,2,1,2,4,200,99
P031.M20.1.,28.49,obj00021,P031.M20.1.obj00021,Acrodin Tip Flared Blades Concave 3/4 Root Helm Base,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,4,2,3,3,2,2,2,5,200,99
P031.M20.1.,28.49,obj00022,P031.M20.1.obj00022,Round Clear Tip Flared Blades Dome Root,1,1,2,3,2,1,0,1,3,2,1,3,2,5,1,0,0,3,1,0,0,2,4,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00023,P031.M20.1.obj00023,Acrodin Tip Long Tooth Flange Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,200,99
P031.M20.1.,28.49,obj00025,P031.M20.1.obj00025,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00027,P031.M20.1.obj00027,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P031.M20.1.,28.49,obj00028,P031.M20.1.obj00028,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00030,P031.M20.1.obj00030,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P031.M20.1.,28.49,obj00031,P031.M20.1.obj00031,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00032,P031.M20.1.obj00032,Acrodin Tip Long Tooth Flange Standard Curved Right Triangle,1,2,2,4,1,2,1,4,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,200,99
P031.M20.1.,28.49,obj00033,P031.M20.1.obj00033,Acrodin Tip Rounded Straight Tiny Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,2,1,1,1,2,2,200,99
P031.M20.1.,28.49,obj00034,P031.M20.1.obj00034,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00038,P031.M20.1.obj00038,Clear Medium Tooth Blunt Tip 3/4 Root,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P031.M20.1.,28.49,obj00041,P031.M20.1.obj00041,Acrodin Tip Straight 1/2 Blunt Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,3,2,1,2,2,2,200,99
P031.M20.1.,28.49,obj00042,P031.M20.1.obj00042,Acrodin Tip Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P031.M20.1.,28.49,obj00043,P031.M20.1.obj00043,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P031.M20.1.,28.49,obj00044,P031.M20.1.obj00044,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P031.M20.1.,28.49,obj00045,P031.M20.1.obj00045,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P031.M20.1.,28.49,obj00046,P031.M20.1.obj00046,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P031.M20.1.,28.49,obj00048,P031.M20.1.obj00048,Acrodin Tip Straight 3/4 Root Curved Base,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P031.M20.1.,28.49,obj00049,P031.M20.1.obj00049,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P031.M20.1.,28.49,obj00050,P031.M20.1.obj00050,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P031.M20.1.,28.49,obj00052,P031.M20.1.obj00052,Clear Medium Tooth Convex 3/4 Root Helm Base,1,1,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,4,2,4,3,2,1,2,4,200,99
P031.M20.1.,28.49,obj00053,P031.M20.1.obj00053,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P031.M20.1.,28.49,obj00054,P031.M20.1.obj00054,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P031.M20.1.,28.49,obj00055,P031.M20.1.obj00055,Clear Medium Tooth Convex 3/4 Root Helm Base,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,4,2,4,3,2,1,2,4,200,99
P031.M20.1.,28.49,obj00056,P031.M20.1.obj00056,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00057,P031.M20.1.obj00057,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P031.M20.1.,28.49,obj00058,P031.M20.1.obj00058,Acrodin Tip Small Bladed Cone Dome Root,1,1,1,3,3,1,0,1,1,2,1,1,1,2,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00059,P031.M20.1.obj00059,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00060,P031.M20.1.obj00060,Acrodin Tip Straight 1/2 Blunt Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,3,2,1,2,2,2,200,99
P031.M20.1.,28.49,obj00061,P031.M20.1.obj00061,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P031.M20.1.,28.49,obj00065,P031.M20.1.obj00065,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P031.M20.1.,28.49,obj00066,P031.M20.1.obj00066,Acrodin Tip Rounded Straight Tiny Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,2,1,1,1,2,2,200,99
P031.M20.1.,28.49,obj00067,P031.M20.1.obj00067,Acrodin Tip Flared Blades Concave 3/4 Root Helm Base,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,4,2,3,3,2,2,2,5,200,99
P031.M20.1.,28.49,obj00068,P031.M20.1.obj00068,Acrodin Tip Dome 1/2 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P031.M20.1.,28.49,obj00069,P031.M20.1.obj00069,Round Acrodin Tip Small Tooth Flared Blades Large Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,3,1,3,3,3,200,99
P031.M20.1.,28.49,obj00071,P031.M20.1.obj00071,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P031.M20.1.,28.49,obj00073,P031.M20.1.obj00073,Acrodin Tip Funnel 3/4 Root,1,1,2,2,2,1,0,1,3,2,1,1,1,1,1,0,0,3,2,1,1,2,3,3,4,2,2,2,200,99
P031.M20.1.,28.49,obj00075,P031.M20.1.obj00075,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P033.L50.1.,30.52,obj00005,P033.L50.1.obj00005,Acrodin Tip Long Tooth Flange Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00006,P033.L50.1.obj00006,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P033.L50.1.,30.52,obj00008,P033.L50.1.obj00008,Acrodin Tip Standard Slight Curve Deep Tooth,1,1,2,4,3,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00010,P033.L50.1.obj00010,Acrodin Tip Long Tooth Flange Standard Curved Right Triangle,1,2,2,4,1,2,1,4,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00011,P033.L50.1.obj00011,Acrodin Tip Flared Blades Concave 3/4 Root Helm Base,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,4,2,3,3,2,2,2,5,200,99
P033.L50.1.,30.52,obj00012,P033.L50.1.obj00012,Acrodin Tip Long Dark Curved Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,4,2,2,2,200,99
P033.L50.1.,30.52,obj00016,P033.L50.1.obj00016,Acrodin Tip Standard Slight Curve,1,1,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00018,P033.L50.1.obj00018,Acrodin Tip Long Tooth Flange Standard Curved Right Triangle,1,2,2,4,1,2,1,4,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00019,P033.L50.1.obj00019,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P033.L50.1.,30.52,obj00020,P033.L50.1.obj00020,Acrodin Tip Standard Slight Curve,1,1,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00022,P033.L50.1.obj00022,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P033.L50.1.,30.52,obj00023,P033.L50.1.obj00023,Acrodin Tip Round Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P033.L50.1.,30.52,obj00024,P033.L50.1.obj00024,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P033.L50.1.,30.52,obj00026,P033.L50.1.obj00026,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P033.L50.1.,30.52,obj00027,P033.L50.1.obj00027,Round Acrodin Tip Small Tooth Flared Blades Large Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,3,1,3,3,3,200,99
P033.L50.1.,30.52,obj00028,P033.L50.1.obj00028,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P033.L50.1.,30.52,obj00029,P033.L50.1.obj00029,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P033.L50.1.,30.52,obj00030,P033.L50.1.obj00030,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P033.L50.1.,30.52,obj00033,P033.L50.1.obj00033,Acrodin Tip Small Cone Curved Tooth Funnel Root,1,1,1,2,3,1,2,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,4,3,3,3,200,99
P033.L50.1.,30.52,obj00035,P033.L50.1.obj00035,Acrodin Tip Round Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P033.L50.1.,30.52,obj00037,P033.L50.1.obj00037,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P033.L50.1.,30.52,obj00038,P033.L50.1.obj00038,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P033.L50.1.,30.52,obj00039,P033.L50.1.obj00039,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P033.L50.1.,30.52,obj00041,P033.L50.1.obj00041,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P033.L50.1.,30.52,obj00042,P033.L50.1.obj00042,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P033.L50.1.,30.52,obj00043,P033.L50.1.obj00043,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P033.L50.1.,30.52,obj00045,P033.L50.1.obj00045,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P033.L50.1.,30.52,obj00046,P033.L50.1.obj00046,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P033.L50.1.,30.52,obj00047,P033.L50.1.obj00047,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P033.L50.1.,30.52,obj00048,P033.L50.1.obj00048,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P033.L50.1.,30.52,obj00051,P033.L50.1.obj00051,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P033.L50.1.,30.52,obj00052,P033.L50.1.obj00052,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P034.M24.1.,29.44,obj00015,P034.M24.1.obj00015,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P034.M24.1.,29.44,obj00018,P034.M24.1.obj00018,Round Acrodin Tip Small Tooth Flared Blades Small Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,2,1,2,2,2,200,99
P034.M24.1.,29.44,obj00019,P034.M24.1.obj00019,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00020,P034.M24.1.obj00020,Acrodin Tip Long Tooth Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P034.M24.1.,29.44,obj00021,P034.M24.1.obj00021,Acrodin Tip Straight Triangle Tooth No Pulp Cavity,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,0,0,0,0,0,0,200,99
P034.M24.1.,29.44,obj00022,P034.M24.1.obj00022,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00024,P034.M24.1.obj00024,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00025,P034.M24.1.obj00025,Acrodin Tip Straight 1/2 Blunt Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,3,2,1,2,2,2,200,99
P034.M24.1.,29.44,obj00026,P034.M24.1.obj00026,Round Clear Tip Flared Blades Dome Root,1,1,2,3,2,1,0,1,3,2,1,3,2,5,1,0,0,3,1,0,0,2,4,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00027,P034.M24.1.obj00027,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00028,P034.M24.1.obj00028,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P034.M24.1.,29.44,obj00029,P034.M24.1.obj00029,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00030,P034.M24.1.obj00030,Clear Medium Tooth Convex 3/4 Root Helm Base,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,4,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00031,P034.M24.1.obj00031,Cloudy Long Tooth Deep Back Slant Extended Base,1,1,3,5,2,3,4,4,2,1,0,0,0,0,1,0,0,2,1,6,1,2,0,0,0,0,0,0,200,99
P034.M24.1.,29.44,obj00033,P034.M24.1.obj00033,Acrodin Tip Long Tooth Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P034.M24.1.,29.44,obj00034,P034.M24.1.obj00034,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P034.M24.1.,29.44,obj00035,P034.M24.1.obj00035,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P034.M24.1.,29.44,obj00036,P034.M24.1.obj00036,Acrodin Tip Long Tooth Flange Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,200,99
P034.M24.1.,29.44,obj00041,P034.M24.1.obj00041,Acrodin Tip Long Cone No Blades Dome Root,1,2,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00043,P034.M24.1.obj00043,Acrodin Tip Flared Blades Concave 3/4 Root Helm Base,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,4,2,3,3,2,2,2,5,200,99
P034.M24.1.,29.44,obj00045,P034.M24.1.obj00045,Clear Medium Tooth Blunt Tip 3/4 Root,1,1,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00046,P034.M24.1.obj00046,Clear Medium Tooth Blunt Tip 3/4 Root,1,1,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00048,P034.M24.1.obj00048,Acrodin Tip Flared Blades Concave 3/4 Root Helm Base,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,4,2,3,3,2,2,2,5,200,99
P034.M24.1.,29.44,obj00049,P034.M24.1.obj00049,Clear Flat Tooth Concave 3/4 Root,1,1,2,4,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00050,P034.M24.1.obj00050,Acrodin Tip Concave 1/2 Root Flared Blades,1,1,2,3,2,1,0,1,3,2,1,3,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P034.M24.1.,29.44,obj00051,P034.M24.1.obj00051,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P034.M24.1.,29.44,obj00054,P034.M24.1.obj00054,Clear Medium Tooth Blunt Tip 3/4 Root,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P034.M24.1.,29.44,obj00055,P034.M24.1.obj00055,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P034.M24.1.,29.44,obj00056,P034.M24.1.obj00056,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P034.M24.1.,29.44,obj00057,P034.M24.1.obj00057,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P034.M24.1.,29.44,obj00058,P034.M24.1.obj00058,Acrodin Tip Rounded Straight Tiny Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,2,1,1,1,2,2,200,99
P034.M24.1.,29.44,obj00059,P034.M24.1.obj00059,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00060,P034.M24.1.obj00060,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P034.M24.1.,29.44,obj00061,P034.M24.1.obj00061,Acrodin Tip Round Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P034.M24.1.,29.44,obj00062,P034.M24.1.obj00062,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00063,P034.M24.1.obj00063,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P034.M24.1.,29.44,obj00064,P034.M24.1.obj00064,Acrodin Tip Round Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P034.M24.1.,29.44,obj00066,P034.M24.1.obj00066,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P034.M24.1.,29.44,obj00067,P034.M24.1.obj00067,Acrodin Tip Long Cone No Blades Dome Root,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P034.M24.1.,29.44,obj00068,P034.M24.1.obj00068,Acrodin Tip Round Flared 3/4 Root Curved Base,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
